datetime,machineID,Actual_RUL,Predicted_RUL
2015-11-28 19:00:00,39,682.9999999999999,573.4558
2015-11-18 02:00:00,80,507.99999999999994,342.52847
2015-01-19 02:00:00,60,268.0,373.34818
2015-01-09 06:00:00,94,1056.0000000000002,1101.2749
2015-03-22 14:00:00,7,784.0,544.34357
2015-04-24 04:00:00,38,1634.0,836.37415
2015-02-09 20:00:00,78,250.0,411.31354
2015-09-12 12:00:00,45,881.9999999999999,667.61066
2015-08-25 17:00:00,95,541.0000000000001,486.05865
2015-11-24 14:00:00,95,879.9999999999998,663.38544
2015-04-06 15:00:00,3,2535.0,2432.2288
2015-10-29 15:00:00,98,662.9999999999999,431.9324
2015-02-16 04:00:00,83,698.0,785.01025
2015-10-10 01:00:00,79,1541.0,807.86914
2015-07-21 21:00:00,20,633.0,358.08585
2015-08-13 07:00:00,94,191.0,427.70148
2015-05-08 19:00:00,31,323.0,639.3696
2015-09-25 13:00:00,42,1265.0000000000002,627.6849
2015-12-27 02:00:00,15,100.0,89.168495
2015-09-22 18:00:00,52,924.0,1017.1458
2015-01-07 17:00:00,54,181.0,294.87885
2015-03-23 20:00:00,76,250.0,202.0906
2015-10-24 12:00:00,31,593.9999999999999,327.20685
2015-05-30 09:00:00,83,21.0,166.81406
2015-06-05 04:00:00,69,1417.9999999999998,972.14343
2015-04-08 07:00:00,89,1079.0,665.74774
2015-06-04 18:00:00,57,3660.0,2901.8284
2015-06-09 19:00:00,32,347.0000000000001,426.07547
2015-05-24 07:00:00,73,1271.0,545.4391
2015-04-22 06:00:00,83,576.0,558.66327
2015-05-21 14:00:00,93,951.9999999999999,671.15967
2015-01-03 05:00:00,51,1393.0,1350.299
2015-06-21 23:00:00,39,918.9999999999999,879.2713
2015-04-24 22:00:00,79,536.0,760.76373
2015-01-11 04:00:00,46,1010.0000000000001,950.0947
2015-07-26 08:00:00,47,286.0,537.6929
2015-03-25 08:00:00,11,622.0,878.2537
2015-09-27 01:00:00,37,101.0,274.883
2015-07-09 12:00:00,38,1241.9999999999998,459.1043
2015-04-09 23:00:00,26,3151.0,2019.5908
2015-03-19 23:00:00,60,631.0000000000001,1317.3748
2015-03-16 23:00:00,1,823.0,558.0371
2015-10-08 18:00:00,20,540.0,368.08374
2015-02-28 19:00:00,64,851.0000000000001,810.62604
2015-12-01 23:00:00,99,294.99999999999994,172.0757
2015-10-16 18:00:00,74,84.0,230.62589
2015-07-29 12:00:00,69,114.0,356.442
2015-05-28 22:00:00,36,200.00000000000006,561.71045
2015-08-01 07:00:00,53,1679.0,1597.5531
2015-07-01 02:00:00,57,3028.0,2878.7153
2015-03-08 07:00:00,93,215.0,253.70897
2015-07-14 10:00:00,62,668.0,796.10236
2015-01-12 22:00:00,54,56.0,325.96045
2015-01-15 02:00:00,95,843.9999999999999,547.28796
2015-03-18 14:00:00,93,328.00000000000006,271.68564
2015-09-12 17:00:00,33,373.00000000000006,611.1751
2015-07-30 05:00:00,75,504.99999999999994,297.34644
2015-09-13 06:00:00,19,1728.0,1467.4943
2015-01-15 12:00:00,33,378.0,453.0712
2015-02-13 02:00:00,23,867.9999999999999,727.07874
2015-05-09 17:00:00,74,1045.0,803.90247
2015-11-05 15:00:00,52,1311.0000000000005,984.4093
2015-09-04 03:00:00,29,2043.0,1836.4817
2015-02-23 08:00:00,4,910.0000000000002,606.9104
2015-02-14 13:00:00,94,185.00000000000003,553.46564
2015-01-29 05:00:00,92,504.99999999999994,553.5141
2015-05-20 01:00:00,61,1997.0000000000002,1351.8177
2015-04-14 20:00:00,91,1497.9999999999993,913.7955
2015-06-04 00:00:00,30,1541.9999999999998,1495.2074
2015-04-20 01:00:00,76,317.00000000000006,535.5528
2015-06-20 11:00:00,74,42.99999999999999,310.27573
2015-09-27 19:00:00,41,754.9999999999998,787.391
2015-02-04 02:00:00,15,2884.0,2432.4443
2015-11-23 09:00:00,68,117.00000000000001,366.0706
2015-03-11 11:00:00,66,1651.0000000000002,1622.9869
2015-03-23 23:00:00,3,2862.9999999999995,2672.7263
2015-11-14 21:00:00,58,657.0000000000001,635.4727
2015-04-12 07:00:00,61,2902.9999999999995,2207.6133
2015-07-29 18:00:00,84,828.0,758.178
2015-11-09 16:00:00,94,229.99999999999994,408.3441
2015-04-26 19:00:00,31,610.9999999999999,632.4754
2015-07-28 07:00:00,76,455.0,533.70465
2015-02-25 12:00:00,64,930.0,872.9244
2015-07-21 14:00:00,2,3856.0000000000005,3236.541
2015-12-02 02:00:00,95,700.0,666.2436
2015-06-29 11:00:00,88,91.0,257.9378
2015-01-13 21:00:00,15,152.99999999999997,246.97966
2015-01-05 18:00:00,88,324.0,323.18005
2015-09-01 21:00:00,58,633.0,674.2705
2015-04-14 01:00:00,35,533.0,408.20987
2015-04-26 04:00:00,71,2.0000000000000004,224.14803
2015-01-15 19:00:00,70,299.0,717.6702
2015-07-08 05:00:00,50,1584.9999999999998,1404.9331
2015-10-13 08:00:00,30,1270.0,1229.8477
2015-09-09 19:00:00,32,299.0,553.3312
2015-11-28 07:00:00,3,118.99999999999999,163.78862
2015-04-29 22:00:00,10,463.9999999999998,499.9348
2015-07-30 05:00:00,92,456.99999999999994,378.4971
2015-10-09 14:00:00,47,280.0,342.84872
2015-07-21 02:00:00,44,196.0,449.21304
2015-05-05 05:00:00,13,864.9999999999999,546.2472
2015-09-08 18:00:00,58,468.00000000000006,665.6444
2015-02-24 04:00:00,14,146.0,240.14243
2015-08-24 17:00:00,87,12.999999999999998,163.74304
2015-08-29 13:00:00,95,449.0,394.51947
2015-07-15 03:00:00,28,722.9999999999999,828.69867
2015-01-04 13:00:00,2,1769.0,1735.2683
2015-01-17 08:00:00,89,502.0,422.73508
2015-04-23 08:00:00,26,2829.9999999999995,2296.222
2015-03-23 10:00:00,96,980.0000000000001,597.03296
2015-05-27 19:00:00,85,58.99999999999999,473.74136
2015-02-24 03:00:00,87,410.9999999999999,715.46313
2015-02-05 01:00:00,67,965.0,963.04004
2015-03-04 05:00:00,65,312.99999999999994,179.13556
2015-11-25 10:00:00,87,668.0,533.0818
2015-05-03 14:00:00,45,448.00000000000017,263.54922
2015-09-01 08:00:00,57,1534.0000000000002,1551.2505
2015-02-17 06:00:00,33,1032.0,770.04736
2015-06-04 20:00:00,70,898.0000000000002,866.9732
2015-03-04 08:00:00,30,502.0,1031.1531
2015-12-14 23:00:00,96,343.00000000000006,367.31662
2015-03-28 13:00:00,63,1097.0000000000002,865.4812
2015-06-27 20:00:00,43,538.0,573.90436
2015-06-29 21:00:00,88,81.0,257.14264
2015-06-22 05:00:00,49,529.0,371.21597
2015-05-27 12:00:00,68,1914.0000000000005,1038.9369
2015-07-27 21:00:00,55,177.0,421.9754
2015-01-20 15:00:00,32,471.00000000000006,333.51495
2015-11-04 17:00:00,68,564.9999999999999,506.76083
2015-05-21 15:00:00,81,615.0000000000001,714.0075
2015-10-04 01:00:00,62,1589.0,1415.1105
2015-06-03 23:00:00,39,1351.0,1292.1714
2015-05-19 12:00:00,95,378.0,709.7804
2015-10-30 14:00:00,26,64.0,185.10023
2015-09-04 09:00:00,85,189.0,433.48788
2015-09-10 00:00:00,80,5.999999999999999,191.36732
2015-07-25 20:00:00,68,489.99999999999983,914.39496
2015-02-15 16:00:00,76,398.0,445.52905
2015-06-11 13:00:00,13,329.0,484.24274
2015-05-22 03:00:00,18,915.0,665.65076
2015-11-10 20:00:00,42,153.99999999999997,426.0505
2015-08-25 00:00:00,88,174.0,798.50244
2015-08-22 19:00:00,92,251.0,534.11444
2015-04-02 05:00:00,35,96.99999999999999,242.71948
2015-04-07 00:00:00,11,317.99999999999994,787.86664
2015-04-16 10:00:00,52,2228.0,1985.1498
2015-02-17 19:00:00,98,275.00000000000006,421.9588
2015-06-08 08:00:00,41,3430.0,3006.6282
2015-12-22 16:00:00,15,206.0,224.17712
2015-10-23 21:00:00,48,345.0,383.66156
2015-04-29 17:00:00,53,324.99999999999983,574.7568
2015-09-08 14:00:00,71,352.0,330.8172
2015-09-30 12:00:00,53,234.00000000000003,573.43005
2015-06-29 20:00:00,81,2554.0000000000005,1973.5063
2015-03-20 23:00:00,90,7.000000000000001,21.757095
2015-06-24 19:00:00,47,323.0,278.72403
2015-01-12 13:00:00,22,592.9999999999999,563.434
2015-01-07 17:00:00,12,1789.0,1098.1309
2015-08-04 19:00:00,18,563.0000000000001,682.22845
2015-03-25 16:00:00,68,182.0,1006.9212
2015-05-25 02:00:00,19,796.0,653.459
2015-01-22 16:00:00,36,710.0000000000001,664.67554
2015-02-07 13:00:00,52,3857.0,3216.37
2015-04-10 09:00:00,79,885.0,418.75714
2015-08-06 12:00:00,58,1266.0,953.8108
2015-08-22 10:00:00,2,3092.0,2658.1372
2015-08-02 23:00:00,56,1303.0,1008.49677
2015-05-03 02:00:00,25,28.000000000000004,234.86816
2015-06-12 04:00:00,65,434.00000000000006,646.1382
2015-01-02 05:00:00,60,672.9999999999999,754.2949
2015-01-29 20:00:00,7,226.0,724.2573
2015-12-23 23:00:00,49,55.0,71.850784
2015-01-22 17:00:00,1,1021.0000000000003,947.41034
2015-06-17 10:00:00,16,332.0,412.60324
2015-05-09 02:00:00,63,100.0,383.2513
2015-03-10 15:00:00,66,1670.9999999999998,1604.4932
2015-02-20 23:00:00,23,679.0,713.12646
2015-04-21 20:00:00,39,2386.0,2183.881
2015-09-11 08:00:00,61,1053.9999999999998,794.43945
2015-10-17 12:00:00,89,785.9999999999999,534.24567
2015-10-09 14:00:00,11,1624.0000000000002,1066.9183
2015-07-13 13:00:00,75,185.00000000000003,364.69928
2015-05-07 02:00:00,91,964.0000000000001,866.92206
2015-08-09 18:00:00,85,444.0000000000001,256.62643
2015-11-01 22:00:00,92,704.0,665.8043
2015-05-09 15:00:00,95,615.0000000000001,715.19305
2015-09-23 22:00:00,4,487.9999999999999,382.49338
2015-03-07 17:00:00,82,516.9999999999999,646.1938
2015-02-26 02:00:00,56,412.0,280.70187
2015-02-13 00:00:00,98,30.0,33.404606
2015-09-20 13:00:00,96,2393.0000000000005,1983.8301
2015-03-21 12:00:00,98,593.9999999999999,512.4223
2015-05-01 11:00:00,81,1099.0,677.63245
2015-01-04 08:00:00,94,94.00000000000004,215.58087
2015-07-29 19:00:00,20,442.99999999999994,367.52057
2015-08-26 21:00:00,8,1257.0,747.91284
2015-11-16 09:00:00,64,1077.0000000000002,1103.2715
2015-07-17 00:00:00,49,294.00000000000006,309.898
2015-04-17 10:00:00,35,452.00000000000006,600.70087
2015-08-16 00:00:00,8,1518.0000000000007,541.39685
2015-06-19 23:00:00,13,126.99999999999999,151.88458
2015-07-03 17:00:00,33,1357.0,762.3143
2015-04-28 11:00:00,73,91.0,444.5577
2015-03-31 17:00:00,60,349.00000000000017,862.9905
2015-02-24 04:00:00,51,146.0,496.08563
2015-06-25 20:00:00,62,34.0,155.30272
2015-05-13 14:00:00,61,2152.0,1818.5642
2015-03-20 01:00:00,92,749.0,563.05615
2015-06-22 12:00:00,16,209.99999999999997,411.52493
2015-05-17 02:00:00,22,124.00000000000003,322.9383
2015-10-03 17:00:00,97,421.0000000000002,437.60052
2015-11-18 18:00:00,96,972.0,1017.1897
2015-03-20 17:00:00,87,181.0,467.51062
2015-01-14 22:00:00,64,127.99999999999997,263.31143
2015-03-30 15:00:00,2,446.99999999999983,500.4125
2015-08-11 06:00:00,96,480.0,415.44366
2015-06-01 21:00:00,44,297.0,522.084
2015-02-11 21:00:00,34,1521.0,1347.7389
2015-09-22 09:00:00,38,1964.9999999999998,952.3008
2015-08-04 15:00:00,55,351.00000000000006,536.7478
2015-11-02 04:00:00,26,2.0000000000000004,91.5266
2015-11-12 21:00:00,89,152.99999999999997,157.43031
2015-10-15 15:00:00,69,39.0,85.787346
2015-09-15 02:00:00,12,459.99999999999994,318.39124
2015-02-15 18:00:00,60,1404.0000000000002,1205.5188
2015-06-14 01:00:00,40,101.0,568.19336
2015-01-27 19:00:00,24,467.0,464.75232
2015-07-03 12:00:00,32,858.0,542.33655
2015-06-20 01:00:00,45,749.0,674.2375
2015-12-05 00:00:00,54,509.99999999999994,554.03564
2015-04-20 22:00:00,95,344.0,337.15518
2015-06-11 15:00:00,69,1263.0,911.87946
2015-03-14 06:00:00,75,576.0,375.36572
2015-07-15 09:00:00,51,1436.9999999999998,777.8313
2015-01-05 14:00:00,94,64.0,26.241823
2015-06-06 07:00:00,57,3623.0000000000005,2380.7131
2015-11-01 09:00:00,86,429.00000000000006,442.97247
2015-03-23 14:00:00,54,184.0,376.64896
2015-08-04 07:00:00,25,311.0,602.6507
2015-09-15 07:00:00,66,382.99999999999994,699.96454
2015-12-05 19:00:00,94,323.0,285.6263
2015-08-14 04:00:00,88,434.00000000000006,704.2066
2015-09-11 06:00:00,74,936.0000000000001,839.2288
2015-09-21 16:00:00,84,254.00000000000003,218.17711
2015-05-03 08:00:00,52,1822.0000000000002,1544.893
2015-04-21 15:00:00,20,2103.0,1516.7056
2015-07-19 03:00:00,32,483.0,446.49185
2015-03-27 20:00:00,84,202.0,277.92062
2015-08-29 08:00:00,97,190.0,645.0419
2015-03-09 03:00:00,54,530.9999999999999,455.66672
2015-01-05 23:00:00,28,1686.9999999999998,1633.2606
2015-09-13 16:00:00,91,13.999999999999996,290.80298
2015-07-14 21:00:00,48,248.99999999999997,507.1013
2015-08-14 15:00:00,1,446.99999999999983,565.4466
2015-04-06 15:00:00,17,951.0,672.11505
2015-01-28 16:00:00,63,1069.9999999999998,839.6777
2015-07-31 13:00:00,64,1145.0,734.42346
2015-09-10 03:00:00,12,579.0,408.73215
2015-06-28 21:00:00,92,129.0,455.67072
2015-10-10 21:00:00,42,897.0000000000001,632.9959
2015-09-05 21:00:00,39,897.0000000000001,987.43085
2015-10-26 04:00:00,100,1058.0,873.68146
2015-05-07 06:00:00,69,312.00000000000006,551.5258
2015-10-01 13:00:00,67,281.00000000000006,133.51448
2015-02-28 07:00:00,7,1319.0000000000007,817.8982
2015-08-28 04:00:00,72,194.0,295.357
2015-01-06 21:00:00,65,1665.0,1378.4347
2015-04-24 19:00:00,4,1979.0000000000002,1683.2877
2015-04-18 00:00:00,78,1158.0,877.33813
2015-04-25 19:00:00,76,179.0,478.23953
2015-12-20 01:00:00,28,172.99999999999994,204.49118
2015-02-17 04:00:00,5,146.0,549.70886
2015-02-14 11:00:00,3,3763.0000000000005,2424.8242
2015-10-25 11:00:00,7,1339.0,852.339
2015-09-04 14:00:00,4,951.9999999999999,551.6241
2015-02-11 21:00:00,65,801.0,644.0601
2015-04-02 04:00:00,76,25.999999999999996,70.79117
2015-06-11 12:00:00,38,473.99999999999994,302.08267
2015-06-17 03:00:00,72,1923.0,1773.5773
2015-05-06 06:00:00,1,1056.0000000000002,723.8766
2015-03-03 18:00:00,16,708.0,421.1981
2015-06-04 18:00:00,54,588.0,666.7165
2015-05-13 19:00:00,98,35.0,55.549023
2015-03-18 02:00:00,34,700.0,892.426
2015-11-26 14:00:00,40,88.0,228.67722
2015-02-09 02:00:00,7,1780.0000000000002,1178.1687
2015-07-20 11:00:00,69,331.00000000000006,521.7717
2015-07-11 10:00:00,28,811.9999999999999,709.8732
2015-01-18 20:00:00,37,369.99999999999994,389.36884
2015-02-01 20:00:00,16,706.0000000000001,669.4859
2015-10-12 08:00:00,32,598.0,473.28372
2015-08-30 15:00:00,81,1071.0,1186.725
2015-11-18 08:00:00,55,334.00000000000006,375.26358
2015-08-07 08:00:00,50,862.0000000000001,1007.0001
2015-08-01 09:00:00,9,717.0,644.17096
2015-07-15 23:00:00,88,1135.0,616.8509
2015-06-02 03:00:00,38,699.0,625.02625
2015-11-13 16:00:00,87,950.0,697.2446
2015-02-15 02:00:00,23,820.0,695.74677
2015-09-26 17:00:00,81,421.0000000000002,553.7884
2015-03-09 12:00:00,16,570.0000000000002,402.64703
2015-12-04 21:00:00,68,200.99999999999994,329.12387
2015-05-16 07:00:00,56,671.0000000000002,712.0908
2015-02-09 01:00:00,29,533.0,480.44174
2015-01-16 01:00:00,66,797.0,774.9794
2015-07-25 07:00:00,74,2087.0,1290.3016
2015-01-05 22:00:00,53,1976.0000000000002,1672.4192
2015-07-31 06:00:00,50,1032.0,1185.1426
2015-08-01 15:00:00,100,951.0,1412.8969
2015-04-17 03:00:00,17,699.0,513.8992
2015-02-07 04:00:00,16,577.9999999999998,593.4065
2015-08-05 02:00:00,28,220.0,670.33887
2015-04-27 00:00:00,15,917.9999999999999,1062.2441
2015-10-03 21:00:00,42,1065.0000000000002,749.8531
2015-09-06 15:00:00,24,543.0,407.24304
2015-03-23 06:00:00,13,456.0,431.88596
2015-11-25 19:00:00,73,58.99999999999999,114.7213
2015-06-17 08:00:00,56,2421.9999999999995,1034.7578
2015-04-08 06:00:00,40,1344.0,710.0344
2015-01-20 06:00:00,3,407.99999999999994,858.84686
2015-10-23 15:00:00,25,183.00000000000006,432.45123
2015-02-28 21:00:00,99,81.0,124.75007
2015-05-15 14:00:00,9,784.0,799.4219
2015-07-30 01:00:00,97,916.9999999999999,636.3871
2015-03-26 00:00:00,73,174.0,302.22125
2015-03-01 08:00:00,20,454.0000000000001,378.5115
2015-05-15 03:00:00,81,771.0,667.8807
2015-04-14 22:00:00,4,2216.0,1468.8215
2015-08-05 08:00:00,45,1797.9999999999998,996.29315
2015-08-29 01:00:00,36,148.99999999999997,177.7897
2015-10-29 21:00:00,57,129.0,103.62468
2015-05-13 18:00:00,25,492.00000000000006,495.49182
2015-01-16 15:00:00,35,471.00000000000006,344.55338
2015-04-06 22:00:00,69,320.00000000000006,587.75836
2015-01-22 22:00:00,46,728.0,963.32196
2015-07-10 15:00:00,3,254.99999999999997,514.2349
2015-11-25 20:00:00,47,586.0,386.8984
2015-08-18 02:00:00,75,51.99999999999999,347.79254
2015-03-26 20:00:00,55,609.9999999999999,568.10925
2015-10-15 11:00:00,76,1075.0,976.0196
2015-07-10 13:00:00,75,257.00000000000006,359.4073
2015-07-27 04:00:00,94,602.0000000000001,359.1118
2015-04-10 06:00:00,7,336.0,696.67834
2015-02-06 01:00:00,81,245.00000000000003,312.68735
2015-03-31 15:00:00,1,471.00000000000006,496.99448
2015-01-09 17:00:00,63,445.00000000000006,479.40317
2015-08-15 15:00:00,100,615.0000000000001,1173.7325
2015-05-04 13:00:00,59,377.0,532.5192
2015-12-10 11:00:00,17,402.9999999999999,277.67084
2015-11-23 20:00:00,61,10.000000000000002,9.677094
2015-02-25 16:00:00,64,926.0000000000001,936.9003
2015-11-08 14:00:00,66,879.9999999999998,719.094
2015-12-03 20:00:00,52,634.0,628.4561
2015-03-05 20:00:00,83,274.0,492.23032
2015-03-20 14:00:00,80,2728.0000000000005,2181.4875
2015-02-05 21:00:00,60,1641.0,1096.4904
2015-01-29 08:00:00,2,1174.0000000000002,931.5939
2015-06-07 08:00:00,26,1750.0000000000002,1427.8726
2015-05-09 19:00:00,56,827.0000000000001,685.97675
2015-12-24 18:00:00,85,36.0,17.77549
2015-10-25 10:00:00,48,308.00000000000006,353.32983
2015-10-31 05:00:00,19,577.0,743.5196
2015-04-04 10:00:00,56,235.99999999999997,526.9608
2015-05-08 06:00:00,55,672.0,658.47406
2015-01-25 08:00:00,60,118.0,368.12555
2015-09-12 08:00:00,73,46.0,289.85748
2015-10-22 18:00:00,68,876.0,1013.7069
2015-01-29 07:00:00,53,1414.9999999999998,1426.9689
2015-07-23 16:00:00,15,254.00000000000003,600.1698
2015-11-18 19:00:00,58,563.0000000000001,461.47388
2015-02-04 23:00:00,14,607.0,487.80716
2015-04-05 21:00:00,45,1113.0,873.1609
2015-03-13 12:00:00,23,185.99999999999997,495.5358
2015-09-02 05:00:00,55,25.0,100.27979
2015-09-05 23:00:00,71,414.99999999999994,271.81085
2015-09-03 16:00:00,38,2414.0,1114.2268
2015-01-09 14:00:00,78,640.0000000000002,612.11896
2015-12-04 16:00:00,17,542.0,327.51645
2015-12-23 00:00:00,52,174.0,201.97151
2015-01-05 10:00:00,93,1700.0000000000002,1508.3848
2015-06-24 01:00:00,14,509.00000000000017,635.26483
2015-08-19 16:00:00,19,518.0,643.7935
2015-04-17 01:00:00,60,2477.0000000000005,1246.1788
2015-07-19 22:00:00,85,943.9999999999999,608.14795
2015-07-15 17:00:00,36,1213.0000000000005,869.40393
2015-03-26 22:00:00,44,1903.9999999999998,1353.2858
2015-02-02 13:00:00,5,497.00000000000006,561.58545
2015-04-21 21:00:00,43,705.0,690.40326
2015-06-21 23:00:00,14,558.9999999999999,790.8255
2015-12-07 11:00:00,13,355.00000000000006,267.6943
2015-03-17 01:00:00,50,1060.9999999999998,1137.2852
2015-05-03 06:00:00,74,120.0,681.17993
2015-08-29 21:00:00,13,584.9999999999999,495.61478
2015-08-07 10:00:00,20,235.99999999999997,384.1073
2015-06-16 05:00:00,9,25.0,173.77664
2015-01-05 01:00:00,53,1997.0000000000002,1718.7196
2015-05-29 15:00:00,58,39.0,192.61165
2015-04-23 17:00:00,93,181.0,282.47427
2015-11-22 09:00:00,47,669.0,375.53513
2015-08-29 07:00:00,51,358.99999999999994,669.64087
2015-09-21 03:00:00,40,1683.0,998.7436
2015-03-02 04:00:00,8,121.99999999999997,622.49414
2015-07-12 18:00:00,1,1236.0000000000002,652.2287
2015-08-19 04:00:00,25,1754.0,1086.1893
2015-10-22 23:00:00,32,343.00000000000006,300.9224
2015-05-21 02:00:00,47,796.0,838.45154
2015-04-26 10:00:00,39,2276.0,2102.1604
2015-12-10 02:00:00,62,339.99999999999983,289.08606
2015-10-24 18:00:00,29,828.0,686.8434
2015-06-10 23:00:00,85,439.00000000000006,472.9125
2015-09-22 06:00:00,86,1392.0000000000002,1324.5133
2015-03-28 04:00:00,71,698.0,431.24762
2015-06-02 14:00:00,16,328.00000000000006,391.05936
2015-05-24 06:00:00,79,552.0,482.37024
2015-03-03 00:00:00,31,485.9999999999998,477.205
2015-08-11 22:00:00,80,704.0,838.8086
2015-05-01 06:00:00,87,1344.0,829.4508
2015-06-18 21:00:00,33,1712.9999999999998,553.6554
2015-09-09 12:00:00,70,1458.0000000000002,1116.4652
2015-06-21 13:00:00,68,1313.0000000000002,1221.2441
2015-04-21 15:00:00,30,2583.0,1816.7953
2015-05-10 10:00:00,89,308.00000000000006,532.1278
2015-07-16 00:00:00,62,629.9999999999999,801.76526
2015-09-12 10:00:00,43,499.9999999999999,392.0618
2015-10-14 22:00:00,70,607.9999999999999,931.3622
2015-03-10 13:00:00,48,41.0,235.6771
2015-01-21 08:00:00,11,694.0000000000001,601.5661
2015-02-07 04:00:00,2,962.0000000000001,808.62524
2015-06-10 16:00:00,42,229.99999999999994,271.86368
2015-07-24 22:00:00,35,248.0,395.68878
2015-11-26 15:00:00,66,446.99999999999983,557.58435
2015-01-24 08:00:00,2,1294.0,1138.622
2015-02-24 18:00:00,38,876.0,816.06494
2015-01-15 12:00:00,9,1146.0,932.4737
2015-03-03 01:00:00,47,533.0,670.5679
2015-12-04 09:00:00,58,189.0,143.9746
2015-11-05 05:00:00,66,961.0,736.0156
2015-10-29 08:00:00,19,622.0,778.0754
2015-08-19 20:00:00,85,202.0,410.1414
2015-09-30 22:00:00,26,415.9999999999998,369.70978
2015-11-03 11:00:00,3,715.0000000000002,634.55005
2015-07-19 22:00:00,62,536.0,670.0348
2015-06-09 09:00:00,53,789.0000000000002,560.2983
2015-03-30 01:00:00,80,2500.9999999999995,2243.7122
2015-03-25 12:00:00,87,66.00000000000001,439.74857
2015-02-20 04:00:00,99,290.00000000000006,178.29494
2015-05-31 05:00:00,90,96.99999999999999,340.58984
2015-04-15 13:00:00,83,736.9999999999998,556.7502
2015-03-23 22:00:00,85,1616.0,1069.3677
2015-08-31 22:00:00,48,176.0,534.163
2015-04-19 20:00:00,97,466.0000000000001,613.60754
2015-06-26 22:00:00,4,463.9999999999998,601.15924
2015-11-30 10:00:00,52,716.0,635.0837
2015-08-26 22:00:00,47,607.9999999999999,627.8318
2015-01-14 22:00:00,17,32.00000000000001,49.680115
2015-08-22 10:00:00,37,595.9999999999999,453.50732
2015-05-31 09:00:00,90,93.00000000000003,352.0234
2015-12-19 23:00:00,54,151.0,171.01964
2015-12-04 08:00:00,37,262.00000000000006,217.01509
2015-02-01 16:00:00,73,350.00000000000006,425.83542
2015-09-18 15:00:00,12,375.0,219.99164
2015-01-09 06:00:00,97,360.00000000000017,614.28925
2015-12-27 02:00:00,2,51.99999999999999,106.528046
2015-03-26 14:00:00,28,855.9999999999998,721.5664
2015-07-09 04:00:00,15,602.0000000000001,842.6918
2015-01-05 07:00:00,18,599.0000000000001,489.52734
2015-10-02 14:00:00,29,1360.0,1563.8977
2015-04-24 02:00:00,91,1275.9999999999998,1006.90955
2015-07-06 13:00:00,58,569.0,536.4522
2015-09-08 12:00:00,7,305.99999999999994,732.1454
2015-10-11 04:00:00,78,530.0,540.0561
2015-02-25 00:00:00,61,54.0,591.218
2015-08-07 17:00:00,76,204.99999999999994,582.886
2015-09-19 12:00:00,78,1049.9999999999998,764.7642
2015-09-28 10:00:00,56,1028.0000000000002,669.26965
2015-04-21 16:00:00,40,1022.0,1066.3177
2015-09-10 07:00:00,88,1942.9999999999998,1179.5089
2015-06-25 22:00:00,17,463.9999999999998,399.33026
2015-04-19 22:00:00,100,3440.0,2916.4556
2015-11-26 06:00:00,47,576.0,380.7339
2015-02-14 07:00:00,36,167.0,254.7853
2015-09-09 04:00:00,64,194.0,447.55762
2015-09-19 11:00:00,91,955.0,782.46857
2015-11-18 03:00:00,7,771.0,502.94467
2015-11-01 14:00:00,42,376.00000000000017,425.26907
2015-12-07 01:00:00,82,53.0,100.07785
2015-03-26 02:00:00,95,604.0,324.40848
2015-05-05 01:00:00,54,1325.0000000000002,757.0886
2015-02-28 18:00:00,42,876.0,921.1495
2015-06-25 12:00:00,36,1698.0000000000002,991.33563
2015-09-04 11:00:00,17,1291.0,550.4198
2015-06-18 07:00:00,69,1102.9999999999998,708.0602
2015-09-09 10:00:00,67,91.99999999999999,137.85239
2015-03-04 05:00:00,35,433.00000000000006,413.4585
2015-05-23 10:00:00,44,524.0,680.79956
2015-08-24 00:00:00,36,270.0,283.85675
2015-08-08 17:00:00,46,2461.0,2523.8232
2015-04-20 13:00:00,21,425.00000000000006,516.38007
2015-03-16 16:00:00,12,158.0,364.4731
2015-06-27 10:00:00,96,475.99999999999994,345.58945
2015-01-18 13:00:00,28,1385.0,1141.2507
2015-11-02 09:00:00,26,357.00000000000006,145.65031
2015-03-24 06:00:00,24,215.99999999999997,287.29987
2015-10-17 17:00:00,70,541.0000000000001,918.02454
2015-08-05 10:00:00,85,548.0,366.2229
2015-03-20 13:00:00,55,761.0000000000001,566.89325
2015-11-03 12:00:00,58,930.0,908.8807
2015-02-14 01:00:00,67,749.0,770.63336
2015-03-30 02:00:00,9,1900.0000000000002,1373.8302
2015-02-12 17:00:00,58,1861.0000000000002,1257.5076
2015-06-30 09:00:00,74,524.9999999999999,708.5695
2015-07-15 01:00:00,15,461.0,604.9984
2015-07-03 21:00:00,9,321.0,151.5544
2015-08-24 13:00:00,96,161.0,570.9532
2015-08-08 11:00:00,39,1579.0,938.83856
2015-09-14 12:00:00,22,114.0,287.01196
2015-07-03 14:00:00,15,736.0000000000002,716.05646
2015-06-05 09:00:00,68,1701.0,1229.1941
2015-05-23 11:00:00,42,307.0,367.21326
2015-10-02 16:00:00,59,350.00000000000006,455.37338
2015-09-01 16:00:00,43,758.0,535.06757
2015-10-26 20:00:00,55,873.9999999999999,916.9004
2015-09-06 16:00:00,63,1166.0,873.2782
2015-02-19 22:00:00,30,800.0000000000002,1034.9957
2015-11-28 18:00:00,58,324.0,320.6736
2015-06-17 23:00:00,34,3175.0000000000005,3053.758
2015-01-04 04:00:00,15,385.99999999999994,383.21024
2015-10-02 15:00:00,3,39.0,316.4741
